scene_id,scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,hard_subset_count,scene_root
DL3DV-ALL-480P__10K_extracted__b25d22166b6f0d71300d8371ba4bf606c828b7d692f4f5cb8461eb36ed9a663f,DL3DV-ALL-480P/10K_extracted/b25d22166b6f0d71300d8371ba4bf606c828b7d692f4f5cb8461eb36ed9a663f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b25d22166b6f0d71300d8371ba4bf606c828b7d692f4f5cb8461eb36ed9a663f
DL3DV-ALL-480P__10K_extracted__b3bec34b72da2f59a41f3b70863d67e9ad5c6fd5ac4da96121f49c295d490f02,DL3DV-ALL-480P/10K_extracted/b3bec34b72da2f59a41f3b70863d67e9ad5c6fd5ac4da96121f49c295d490f02,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3bec34b72da2f59a41f3b70863d67e9ad5c6fd5ac4da96121f49c295d490f02
DL3DV-ALL-480P__10K_extracted__b3bf6de449f46b5076b5980cf0217670f16b731cbe3cfb170c4635f9dcd19f2f,DL3DV-ALL-480P/10K_extracted/b3bf6de449f46b5076b5980cf0217670f16b731cbe3cfb170c4635f9dcd19f2f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3bf6de449f46b5076b5980cf0217670f16b731cbe3cfb170c4635f9dcd19f2f
DL3DV-ALL-480P__10K_extracted__b45d305e3a2d5252c13079555b073a5d53a1ec5653fe4052b1de906e5753eaeb,DL3DV-ALL-480P/10K_extracted/b45d305e3a2d5252c13079555b073a5d53a1ec5653fe4052b1de906e5753eaeb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b45d305e3a2d5252c13079555b073a5d53a1ec5653fe4052b1de906e5753eaeb
DL3DV-ALL-480P__10K_extracted__b46ccc4cee0c08ef80da3a082be22262d122eee33ddc869fb2d201f82f5ab028,DL3DV-ALL-480P/10K_extracted/b46ccc4cee0c08ef80da3a082be22262d122eee33ddc869fb2d201f82f5ab028,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b46ccc4cee0c08ef80da3a082be22262d122eee33ddc869fb2d201f82f5ab028
DL3DV-ALL-480P__10K_extracted__b4a026c71b44d034ffe15d1a5a80a42a3d1e826d718bee801a2a84dd33c6fc40,DL3DV-ALL-480P/10K_extracted/b4a026c71b44d034ffe15d1a5a80a42a3d1e826d718bee801a2a84dd33c6fc40,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4a026c71b44d034ffe15d1a5a80a42a3d1e826d718bee801a2a84dd33c6fc40
DL3DV-ALL-480P__10K_extracted__b532339656faffbc992bdd0932a6e8c5169fd6cff36804063b09eb67cb189d1d,DL3DV-ALL-480P/10K_extracted/b532339656faffbc992bdd0932a6e8c5169fd6cff36804063b09eb67cb189d1d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b532339656faffbc992bdd0932a6e8c5169fd6cff36804063b09eb67cb189d1d
DL3DV-ALL-480P__10K_extracted__b5da01cc1542d2f3f2c67613462254d0dcfd4f1dd2f7f596fcbbdcb52ee1e62f,DL3DV-ALL-480P/10K_extracted/b5da01cc1542d2f3f2c67613462254d0dcfd4f1dd2f7f596fcbbdcb52ee1e62f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5da01cc1542d2f3f2c67613462254d0dcfd4f1dd2f7f596fcbbdcb52ee1e62f
DL3DV-ALL-480P__10K_extracted__b5dceff090bb0929069abe2c8944b4ac61711a0ea201b5906619d83c1afa6c2a,DL3DV-ALL-480P/10K_extracted/b5dceff090bb0929069abe2c8944b4ac61711a0ea201b5906619d83c1afa6c2a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5dceff090bb0929069abe2c8944b4ac61711a0ea201b5906619d83c1afa6c2a
DL3DV-ALL-480P__10K_extracted__b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8,DL3DV-ALL-480P/10K_extracted/b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8
DL3DV-ALL-480P__10K_extracted__b6249b4a287f5c033966bcafcd25407528585fef2f8171a40e52a228fe13a163,DL3DV-ALL-480P/10K_extracted/b6249b4a287f5c033966bcafcd25407528585fef2f8171a40e52a228fe13a163,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6249b4a287f5c033966bcafcd25407528585fef2f8171a40e52a228fe13a163
DL3DV-ALL-480P__10K_extracted__b6478d8df467ed7943d86a38537e2b3368fa3d21bface6cd1f9e2b05fc506927,DL3DV-ALL-480P/10K_extracted/b6478d8df467ed7943d86a38537e2b3368fa3d21bface6cd1f9e2b05fc506927,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6478d8df467ed7943d86a38537e2b3368fa3d21bface6cd1f9e2b05fc506927
DL3DV-ALL-480P__10K_extracted__b6c07fa831b27b20b957b73fbbf1e253f3ae7ad2fcdf9a3cefd8f6ea46635e8f,DL3DV-ALL-480P/10K_extracted/b6c07fa831b27b20b957b73fbbf1e253f3ae7ad2fcdf9a3cefd8f6ea46635e8f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6c07fa831b27b20b957b73fbbf1e253f3ae7ad2fcdf9a3cefd8f6ea46635e8f
DL3DV-ALL-480P__10K_extracted__b7556bbe1eb2f74debd99d7ce2c70967a29c1a50de4127c288029ed14b9c2d5e,DL3DV-ALL-480P/10K_extracted/b7556bbe1eb2f74debd99d7ce2c70967a29c1a50de4127c288029ed14b9c2d5e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b7556bbe1eb2f74debd99d7ce2c70967a29c1a50de4127c288029ed14b9c2d5e
DL3DV-ALL-480P__10K_extracted__b906c475b68e69a6122895437f2a4180b82d1cdde79085f67f3ac2a0898babe6,DL3DV-ALL-480P/10K_extracted/b906c475b68e69a6122895437f2a4180b82d1cdde79085f67f3ac2a0898babe6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b906c475b68e69a6122895437f2a4180b82d1cdde79085f67f3ac2a0898babe6
DL3DV-ALL-480P__10K_extracted__b929cfe9642d7b80a76b42e8e0e694d5d160280ab51f0e092dca9204d2c70431,DL3DV-ALL-480P/10K_extracted/b929cfe9642d7b80a76b42e8e0e694d5d160280ab51f0e092dca9204d2c70431,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b929cfe9642d7b80a76b42e8e0e694d5d160280ab51f0e092dca9204d2c70431
DL3DV-ALL-480P__10K_extracted__b94c8747de8f9af30a4371c8b1a559c5ade83f07b474edf701cacecf4955c07f,DL3DV-ALL-480P/10K_extracted/b94c8747de8f9af30a4371c8b1a559c5ade83f07b474edf701cacecf4955c07f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b94c8747de8f9af30a4371c8b1a559c5ade83f07b474edf701cacecf4955c07f
DL3DV-ALL-480P__10K_extracted__b9b0d3543f0dd2874b4fc6c08d35848ba849eaf31881c9c0888d5031509a8ee2,DL3DV-ALL-480P/10K_extracted/b9b0d3543f0dd2874b4fc6c08d35848ba849eaf31881c9c0888d5031509a8ee2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b9b0d3543f0dd2874b4fc6c08d35848ba849eaf31881c9c0888d5031509a8ee2
DL3DV-ALL-480P__10K_extracted__ba1a518f67baee1674926c2eb398d357b7aff13e84b675db869a842770a7f1c1,DL3DV-ALL-480P/10K_extracted/ba1a518f67baee1674926c2eb398d357b7aff13e84b675db869a842770a7f1c1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ba1a518f67baee1674926c2eb398d357b7aff13e84b675db869a842770a7f1c1
DL3DV-ALL-480P__10K_extracted__bb6af58c9930080b0df7bdf8bee555b44570a464627078d4f3c6cee798f57be2,DL3DV-ALL-480P/10K_extracted/bb6af58c9930080b0df7bdf8bee555b44570a464627078d4f3c6cee798f57be2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bb6af58c9930080b0df7bdf8bee555b44570a464627078d4f3c6cee798f57be2
DL3DV-ALL-480P__10K_extracted__bbc16ed81de3f587010c73cf766aaf59199bda2e38b979af9c930206bccc7307,DL3DV-ALL-480P/10K_extracted/bbc16ed81de3f587010c73cf766aaf59199bda2e38b979af9c930206bccc7307,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bbc16ed81de3f587010c73cf766aaf59199bda2e38b979af9c930206bccc7307
DL3DV-ALL-480P__10K_extracted__bbf8c5ad205b3ac0f25a9da09048b54b1b47a2240e62b9635ac0de5fe7f1b118,DL3DV-ALL-480P/10K_extracted/bbf8c5ad205b3ac0f25a9da09048b54b1b47a2240e62b9635ac0de5fe7f1b118,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bbf8c5ad205b3ac0f25a9da09048b54b1b47a2240e62b9635ac0de5fe7f1b118
DL3DV-ALL-480P__10K_extracted__bd7c0cdb2eac18c45f6f4e7856940796b3170920f7859c76fb7bdcbf04f85d78,DL3DV-ALL-480P/10K_extracted/bd7c0cdb2eac18c45f6f4e7856940796b3170920f7859c76fb7bdcbf04f85d78,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bd7c0cdb2eac18c45f6f4e7856940796b3170920f7859c76fb7bdcbf04f85d78
DL3DV-ALL-480P__10K_extracted__bda7721449bd45d38d05e0605cd7c303ec9b029d4e34e752e1897d025efe7962,DL3DV-ALL-480P/10K_extracted/bda7721449bd45d38d05e0605cd7c303ec9b029d4e34e752e1897d025efe7962,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bda7721449bd45d38d05e0605cd7c303ec9b029d4e34e752e1897d025efe7962
DL3DV-ALL-480P__10K_extracted__be48a5aefa8e2f00011540b78c442238bb1ab2ccb0f39f9f57114848012dd8c6,DL3DV-ALL-480P/10K_extracted/be48a5aefa8e2f00011540b78c442238bb1ab2ccb0f39f9f57114848012dd8c6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/be48a5aefa8e2f00011540b78c442238bb1ab2ccb0f39f9f57114848012dd8c6
DL3DV-ALL-480P__10K_extracted__c096a616dc9bc06a06b9f5fa7f4f92cd66c7aa34f4d141f7638c50b456fcea8a,DL3DV-ALL-480P/10K_extracted/c096a616dc9bc06a06b9f5fa7f4f92cd66c7aa34f4d141f7638c50b456fcea8a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c096a616dc9bc06a06b9f5fa7f4f92cd66c7aa34f4d141f7638c50b456fcea8a
DL3DV-ALL-480P__10K_extracted__c0fdbd1d3c8ceb1d82db748cb39a7a077fce358f9a31ce19654a63611182db2a,DL3DV-ALL-480P/10K_extracted/c0fdbd1d3c8ceb1d82db748cb39a7a077fce358f9a31ce19654a63611182db2a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c0fdbd1d3c8ceb1d82db748cb39a7a077fce358f9a31ce19654a63611182db2a
DL3DV-ALL-480P__10K_extracted__c30b5906e906f4cb8b6876073c7bd83d3170885c76b29b9bddc6b5f64154ac79,DL3DV-ALL-480P/10K_extracted/c30b5906e906f4cb8b6876073c7bd83d3170885c76b29b9bddc6b5f64154ac79,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c30b5906e906f4cb8b6876073c7bd83d3170885c76b29b9bddc6b5f64154ac79
DL3DV-ALL-480P__10K_extracted__c37109a55effe0000f8e40652ca935376e75bcb2a0b56de8eabd20a26e2a0f68,DL3DV-ALL-480P/10K_extracted/c37109a55effe0000f8e40652ca935376e75bcb2a0b56de8eabd20a26e2a0f68,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c37109a55effe0000f8e40652ca935376e75bcb2a0b56de8eabd20a26e2a0f68
DL3DV-ALL-480P__10K_extracted__c3870941c026971424b18739138a3714a4af87806d38bd22b443e093bf8a15b7,DL3DV-ALL-480P/10K_extracted/c3870941c026971424b18739138a3714a4af87806d38bd22b443e093bf8a15b7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c3870941c026971424b18739138a3714a4af87806d38bd22b443e093bf8a15b7
DL3DV-ALL-480P__10K_extracted__c3b6c99842ae19686f557827232c2433651304951af70f76efa5ad195400b570,DL3DV-ALL-480P/10K_extracted/c3b6c99842ae19686f557827232c2433651304951af70f76efa5ad195400b570,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c3b6c99842ae19686f557827232c2433651304951af70f76efa5ad195400b570
DL3DV-ALL-480P__10K_extracted__c5c1c4cc45f8ab892acda5706ba46e2fe53748c615d97ca364c54a4e3bc6e4e2,DL3DV-ALL-480P/10K_extracted/c5c1c4cc45f8ab892acda5706ba46e2fe53748c615d97ca364c54a4e3bc6e4e2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c5c1c4cc45f8ab892acda5706ba46e2fe53748c615d97ca364c54a4e3bc6e4e2
DL3DV-ALL-480P__10K_extracted__c7520919b9a577cf295ffdd7eb92aa1dc5d3930669a9efb7f43c9815cf0d6e70,DL3DV-ALL-480P/10K_extracted/c7520919b9a577cf295ffdd7eb92aa1dc5d3930669a9efb7f43c9815cf0d6e70,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c7520919b9a577cf295ffdd7eb92aa1dc5d3930669a9efb7f43c9815cf0d6e70
DL3DV-ALL-480P__10K_extracted__c76a8630b5ca636752fdf210dd90af559e3f3cb257c0d72355cb32b23f18056a,DL3DV-ALL-480P/10K_extracted/c76a8630b5ca636752fdf210dd90af559e3f3cb257c0d72355cb32b23f18056a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c76a8630b5ca636752fdf210dd90af559e3f3cb257c0d72355cb32b23f18056a
DL3DV-ALL-480P__10K_extracted__c77249c199e51c1e90737f222b2a2a34d85b667e878024570850f5277b5e8a9b,DL3DV-ALL-480P/10K_extracted/c77249c199e51c1e90737f222b2a2a34d85b667e878024570850f5277b5e8a9b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c77249c199e51c1e90737f222b2a2a34d85b667e878024570850f5277b5e8a9b
DL3DV-ALL-480P__10K_extracted__c945a91d8f5bad9ef36d496f86acf483fd78e5a200daac9e34857fe52a8415f7,DL3DV-ALL-480P/10K_extracted/c945a91d8f5bad9ef36d496f86acf483fd78e5a200daac9e34857fe52a8415f7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c945a91d8f5bad9ef36d496f86acf483fd78e5a200daac9e34857fe52a8415f7
DL3DV-ALL-480P__10K_extracted__caaff2dffcb6563f672693a134a2a4d5f571da9a7e2e11d371d8a486a3e517c6,DL3DV-ALL-480P/10K_extracted/caaff2dffcb6563f672693a134a2a4d5f571da9a7e2e11d371d8a486a3e517c6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/caaff2dffcb6563f672693a134a2a4d5f571da9a7e2e11d371d8a486a3e517c6
DL3DV-ALL-480P__10K_extracted__caf35e90103817a639c72286755aa7b25718666b337269cf7c577b19722a17df,DL3DV-ALL-480P/10K_extracted/caf35e90103817a639c72286755aa7b25718666b337269cf7c577b19722a17df,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/caf35e90103817a639c72286755aa7b25718666b337269cf7c577b19722a17df
DL3DV-ALL-480P__10K_extracted__cb0545615fb47f23a87a7ece4a0867bfddb86c3bc22dad2dd3121be681000674,DL3DV-ALL-480P/10K_extracted/cb0545615fb47f23a87a7ece4a0867bfddb86c3bc22dad2dd3121be681000674,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cb0545615fb47f23a87a7ece4a0867bfddb86c3bc22dad2dd3121be681000674
DL3DV-ALL-480P__10K_extracted__cb36cf0a22c013e7cbaa8b2e7f8f46d66b0f67ba9dbf48690586e84c182a8569,DL3DV-ALL-480P/10K_extracted/cb36cf0a22c013e7cbaa8b2e7f8f46d66b0f67ba9dbf48690586e84c182a8569,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cb36cf0a22c013e7cbaa8b2e7f8f46d66b0f67ba9dbf48690586e84c182a8569
DL3DV-ALL-480P__10K_extracted__cbc98249db44049f5411362174573c7fc5a9ca3b3f94e68cdb5fbdcf2defdebc,DL3DV-ALL-480P/10K_extracted/cbc98249db44049f5411362174573c7fc5a9ca3b3f94e68cdb5fbdcf2defdebc,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cbc98249db44049f5411362174573c7fc5a9ca3b3f94e68cdb5fbdcf2defdebc
DL3DV-ALL-480P__10K_extracted__cc00087d5c79e9f78181d576ffbf0da0927c70fcc79a29ed83a978d023d857e5,DL3DV-ALL-480P/10K_extracted/cc00087d5c79e9f78181d576ffbf0da0927c70fcc79a29ed83a978d023d857e5,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cc00087d5c79e9f78181d576ffbf0da0927c70fcc79a29ed83a978d023d857e5
DL3DV-ALL-480P__10K_extracted__cc2c8d29ab835d33a0e5a91733c9cfbf4820bf13011f088d6fd8dea4e2897aca,DL3DV-ALL-480P/10K_extracted/cc2c8d29ab835d33a0e5a91733c9cfbf4820bf13011f088d6fd8dea4e2897aca,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cc2c8d29ab835d33a0e5a91733c9cfbf4820bf13011f088d6fd8dea4e2897aca
DL3DV-ALL-480P__10K_extracted__ccc5483ae11e2ce09201186693a84d78507f9a1e0db3ff61f23e1571a9f54e2c,DL3DV-ALL-480P/10K_extracted/ccc5483ae11e2ce09201186693a84d78507f9a1e0db3ff61f23e1571a9f54e2c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ccc5483ae11e2ce09201186693a84d78507f9a1e0db3ff61f23e1571a9f54e2c
DL3DV-ALL-480P__10K_extracted__cd30b32720e22c1b8fdf6865ede507bce5529698046522215182d371654f1968,DL3DV-ALL-480P/10K_extracted/cd30b32720e22c1b8fdf6865ede507bce5529698046522215182d371654f1968,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cd30b32720e22c1b8fdf6865ede507bce5529698046522215182d371654f1968
DL3DV-ALL-480P__10K_extracted__cdffadd29d52c9479f91401e48a9479e235f18c2efa5f5cfc46190dd8bd8ea65,DL3DV-ALL-480P/10K_extracted/cdffadd29d52c9479f91401e48a9479e235f18c2efa5f5cfc46190dd8bd8ea65,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cdffadd29d52c9479f91401e48a9479e235f18c2efa5f5cfc46190dd8bd8ea65
DL3DV-ALL-480P__10K_extracted__ce9edf3a30691e82443726450db8e4a19be319ad2a1bf8c1278acc75a11030b4,DL3DV-ALL-480P/10K_extracted/ce9edf3a30691e82443726450db8e4a19be319ad2a1bf8c1278acc75a11030b4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ce9edf3a30691e82443726450db8e4a19be319ad2a1bf8c1278acc75a11030b4
DL3DV-ALL-480P__10K_extracted__cef3ef624abef67855c73c9e45c75dfd0f81e96884ef6af5e0c65f20b31c6490,DL3DV-ALL-480P/10K_extracted/cef3ef624abef67855c73c9e45c75dfd0f81e96884ef6af5e0c65f20b31c6490,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cef3ef624abef67855c73c9e45c75dfd0f81e96884ef6af5e0c65f20b31c6490
DL3DV-ALL-480P__10K_extracted__cf21e858a8c552b2eaa5edd493a53cf2cfcf45f338b23c3c008b6703de3fa859,DL3DV-ALL-480P/10K_extracted/cf21e858a8c552b2eaa5edd493a53cf2cfcf45f338b23c3c008b6703de3fa859,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cf21e858a8c552b2eaa5edd493a53cf2cfcf45f338b23c3c008b6703de3fa859
