scene_id,scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,hard_subset_count,scene_root
DL3DV-ALL-480P__10K_extracted__e4d7354b7fd57f953af90d1290fa772c49a500e1262013e66f9f593bd5ec9eca,DL3DV-ALL-480P/10K_extracted/e4d7354b7fd57f953af90d1290fa772c49a500e1262013e66f9f593bd5ec9eca,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e4d7354b7fd57f953af90d1290fa772c49a500e1262013e66f9f593bd5ec9eca
wildrgbd_harrison__apple__scene_033,wildrgbd_harrison/apple/scene_033,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_033
wildrgbd_harrison__apple__scene_072,wildrgbd_harrison/apple/scene_072,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_072
wildrgbd_harrison__ball__scene_272,wildrgbd_harrison/ball/scene_272,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_272
wildrgbd_harrison__ball__scene_275,wildrgbd_harrison/ball/scene_275,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_275
wildrgbd_harrison__banana__scene_090,wildrgbd_harrison/banana/scene_090,wildrgbd_harrison,wildrgbd_harrison:banana,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/banana/scenes/scene_090
wildrgbd_harrison__book__scene_091,wildrgbd_harrison/book/scene_091,wildrgbd_harrison,wildrgbd_harrison:book,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/book/scenes/scene_091
wildrgbd_harrison__book__scene_136,wildrgbd_harrison/book/scene_136,wildrgbd_harrison,wildrgbd_harrison:book,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/book/scenes/scene_136
wildrgbd_harrison__book__scene_365,wildrgbd_harrison/book/scene_365,wildrgbd_harrison,wildrgbd_harrison:book,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/book/scenes/scene_365
wildrgbd_harrison__bottle__scene_359,wildrgbd_harrison/bottle/scene_359,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_359
wildrgbd_harrison__bottle__scene_389,wildrgbd_harrison/bottle/scene_389,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_389
wildrgbd_harrison__box__scene_257,wildrgbd_harrison/box/scene_257,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_257
wildrgbd_harrison__bucket__scene_060,wildrgbd_harrison/bucket/scene_060,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_060
wildrgbd_harrison__bucket__scene_155,wildrgbd_harrison/bucket/scene_155,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_155
wildrgbd_harrison__bucket__scene_196,wildrgbd_harrison/bucket/scene_196,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_196
wildrgbd_harrison__bus__scene_136,wildrgbd_harrison/bus/scene_136,wildrgbd_harrison,wildrgbd_harrison:bus,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bus/scenes/scene_136
wildrgbd_harrison__cake__scene_036,wildrgbd_harrison/cake/scene_036,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_036
wildrgbd_harrison__car__scene_024,wildrgbd_harrison/car/scene_024,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_024
wildrgbd_harrison__car__scene_066,wildrgbd_harrison/car/scene_066,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_066
wildrgbd_harrison__car__scene_124,wildrgbd_harrison/car/scene_124,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_124
wildrgbd_harrison__car__scene_127,wildrgbd_harrison/car/scene_127,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_127
wildrgbd_harrison__carrot__scene_090,wildrgbd_harrison/carrot/scene_090,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_090
wildrgbd_harrison__cellphone__scene_053,wildrgbd_harrison/cellphone/scene_053,wildrgbd_harrison,wildrgbd_harrison:cellphone,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cellphone/scenes/scene_053
wildrgbd_harrison__chair__scene_371,wildrgbd_harrison/chair/scene_371,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_371
wildrgbd_harrison__clock__scene_010,wildrgbd_harrison/clock/scene_010,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_010
wildrgbd_harrison__clock__scene_161,wildrgbd_harrison/clock/scene_161,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_161
wildrgbd_harrison__cucumber__scene_015,wildrgbd_harrison/cucumber/scene_015,wildrgbd_harrison,wildrgbd_harrison:cucumber,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cucumber/scenes/scene_015
wildrgbd_harrison__cucumber__scene_050,wildrgbd_harrison/cucumber/scene_050,wildrgbd_harrison,wildrgbd_harrison:cucumber,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cucumber/scenes/scene_050
wildrgbd_harrison__detergent__scene_142,wildrgbd_harrison/detergent/scene_142,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_142
wildrgbd_harrison__detergent__scene_332,wildrgbd_harrison/detergent/scene_332,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_332
wildrgbd_harrison__donut__scene_120,wildrgbd_harrison/donut/scene_120,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_120
wildrgbd_harrison__donut__scene_122,wildrgbd_harrison/donut/scene_122,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_122
wildrgbd_harrison__hat__scene_471,wildrgbd_harrison/hat/scene_471,wildrgbd_harrison,wildrgbd_harrison:hat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/hat/scenes/scene_471
wildrgbd_harrison__knife__scene_296,wildrgbd_harrison/knife/scene_296,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_296
wildrgbd_harrison__knife__scene_457,wildrgbd_harrison/knife/scene_457,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_457
wildrgbd_harrison__microwave__scene_131,wildrgbd_harrison/microwave/scene_131,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_131
wildrgbd_harrison__mouse__scene_231,wildrgbd_harrison/mouse/scene_231,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_231
wildrgbd_harrison__orange__scene_109,wildrgbd_harrison/orange/scene_109,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_109
wildrgbd_harrison__peach__scene_029,wildrgbd_harrison/peach/scene_029,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_029
wildrgbd_harrison__peach__scene_103,wildrgbd_harrison/peach/scene_103,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_103
wildrgbd_harrison__pear__scene_136,wildrgbd_harrison/pear/scene_136,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_136
wildrgbd_harrison__potato__scene_012,wildrgbd_harrison/potato/scene_012,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_012
wildrgbd_harrison__potato__scene_035,wildrgbd_harrison/potato/scene_035,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_035
wildrgbd_harrison__razor__scene_213,wildrgbd_harrison/razor/scene_213,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_213
wildrgbd_harrison__remote_control__scene_064,wildrgbd_harrison/remote_control/scene_064,wildrgbd_harrison,wildrgbd_harrison:remote_control,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/remote_control/scenes/scene_064
wildrgbd_harrison__remote_control__scene_138,wildrgbd_harrison/remote_control/scene_138,wildrgbd_harrison,wildrgbd_harrison:remote_control,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/remote_control/scenes/scene_138
wildrgbd_harrison__remote_control__scene_178,wildrgbd_harrison/remote_control/scene_178,wildrgbd_harrison,wildrgbd_harrison:remote_control,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/remote_control/scenes/scene_178
wildrgbd_harrison__scissor__scene_022,wildrgbd_harrison/scissor/scene_022,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_022
wildrgbd_harrison__scissor__scene_387,wildrgbd_harrison/scissor/scene_387,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_387
wildrgbd_harrison__stuffed_toy__scene_364,wildrgbd_harrison/stuffed_toy/scene_364,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_364
wildrgbd_harrison__stuffed_toy__scene_458,wildrgbd_harrison/stuffed_toy/scene_458,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_458
