scene_id,scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,hard_subset_count,scene_root
DL3DV-ALL-480P__10K_extracted__afb4ddd7c0dc8ff08ea89915e41d7aaa01a3b0b3870e2c93e1ec6856e04344ee,DL3DV-ALL-480P/10K_extracted/afb4ddd7c0dc8ff08ea89915e41d7aaa01a3b0b3870e2c93e1ec6856e04344ee,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/afb4ddd7c0dc8ff08ea89915e41d7aaa01a3b0b3870e2c93e1ec6856e04344ee
DL3DV-ALL-480P__10K_extracted__afbec3d971449c96e3b927feb7da5b2d9112e4ed268ddcd80cdd8c32b960bee0,DL3DV-ALL-480P/10K_extracted/afbec3d971449c96e3b927feb7da5b2d9112e4ed268ddcd80cdd8c32b960bee0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/afbec3d971449c96e3b927feb7da5b2d9112e4ed268ddcd80cdd8c32b960bee0
DL3DV-ALL-480P__10K_extracted__b0308ef4d7878dd627c4c796d3cb53e9644bd0625f557dfd296f21bfd6444020,DL3DV-ALL-480P/10K_extracted/b0308ef4d7878dd627c4c796d3cb53e9644bd0625f557dfd296f21bfd6444020,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b0308ef4d7878dd627c4c796d3cb53e9644bd0625f557dfd296f21bfd6444020
DL3DV-ALL-480P__10K_extracted__b040259c1a5b12a1bef5ded7d40249dd9531fd4221c2f38be4909333da2f3869,DL3DV-ALL-480P/10K_extracted/b040259c1a5b12a1bef5ded7d40249dd9531fd4221c2f38be4909333da2f3869,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b040259c1a5b12a1bef5ded7d40249dd9531fd4221c2f38be4909333da2f3869
DL3DV-ALL-480P__10K_extracted__b0e30a4068c16e32df5a83134a952bcdd4942fcd315013ddf33524ac981034f4,DL3DV-ALL-480P/10K_extracted/b0e30a4068c16e32df5a83134a952bcdd4942fcd315013ddf33524ac981034f4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b0e30a4068c16e32df5a83134a952bcdd4942fcd315013ddf33524ac981034f4
DL3DV-ALL-480P__10K_extracted__b11438b6861a8bb0e1b9a81dce955ee75f368ed53ef75cc4c9f90959cd5b33ab,DL3DV-ALL-480P/10K_extracted/b11438b6861a8bb0e1b9a81dce955ee75f368ed53ef75cc4c9f90959cd5b33ab,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b11438b6861a8bb0e1b9a81dce955ee75f368ed53ef75cc4c9f90959cd5b33ab
DL3DV-ALL-480P__10K_extracted__b137b3ebefd2c69cf21b63dc9a2cd860d237bb021e2fbe78096b7192d03e2c89,DL3DV-ALL-480P/10K_extracted/b137b3ebefd2c69cf21b63dc9a2cd860d237bb021e2fbe78096b7192d03e2c89,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b137b3ebefd2c69cf21b63dc9a2cd860d237bb021e2fbe78096b7192d03e2c89
DL3DV-ALL-480P__10K_extracted__b1c146f89680c18047487879a7c1e8ea6f04ee51fa6c882b041f7e83087e3315,DL3DV-ALL-480P/10K_extracted/b1c146f89680c18047487879a7c1e8ea6f04ee51fa6c882b041f7e83087e3315,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b1c146f89680c18047487879a7c1e8ea6f04ee51fa6c882b041f7e83087e3315
DL3DV-ALL-480P__10K_extracted__b1e8edb0c8ac0982de0d8094927908cf6bb097b3e0604821944947710bbedd12,DL3DV-ALL-480P/10K_extracted/b1e8edb0c8ac0982de0d8094927908cf6bb097b3e0604821944947710bbedd12,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b1e8edb0c8ac0982de0d8094927908cf6bb097b3e0604821944947710bbedd12
DL3DV-ALL-480P__10K_extracted__b2076bc7231bac445b1a3d0015a410675a3222f25cc219e8178a62a0dd4ac63d,DL3DV-ALL-480P/10K_extracted/b2076bc7231bac445b1a3d0015a410675a3222f25cc219e8178a62a0dd4ac63d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b2076bc7231bac445b1a3d0015a410675a3222f25cc219e8178a62a0dd4ac63d
DL3DV-ALL-480P__10K_extracted__b254ff35d4593e89ffdef6933fe1416c5f2bbf6ee6e2610aec4558ea029ac8bc,DL3DV-ALL-480P/10K_extracted/b254ff35d4593e89ffdef6933fe1416c5f2bbf6ee6e2610aec4558ea029ac8bc,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b254ff35d4593e89ffdef6933fe1416c5f2bbf6ee6e2610aec4558ea029ac8bc
DL3DV-ALL-480P__10K_extracted__b25d22166b6f0d71300d8371ba4bf606c828b7d692f4f5cb8461eb36ed9a663f,DL3DV-ALL-480P/10K_extracted/b25d22166b6f0d71300d8371ba4bf606c828b7d692f4f5cb8461eb36ed9a663f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b25d22166b6f0d71300d8371ba4bf606c828b7d692f4f5cb8461eb36ed9a663f
DL3DV-ALL-480P__10K_extracted__b279b763866783ecd9b8a97a89aae208ef7594e4917a366e7c33d7176369dbc2,DL3DV-ALL-480P/10K_extracted/b279b763866783ecd9b8a97a89aae208ef7594e4917a366e7c33d7176369dbc2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b279b763866783ecd9b8a97a89aae208ef7594e4917a366e7c33d7176369dbc2
DL3DV-ALL-480P__10K_extracted__b2f1195935af44ebc400ec4a8bbbd22243d6ea2a8e394c3c6db0e67781d17dc2,DL3DV-ALL-480P/10K_extracted/b2f1195935af44ebc400ec4a8bbbd22243d6ea2a8e394c3c6db0e67781d17dc2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b2f1195935af44ebc400ec4a8bbbd22243d6ea2a8e394c3c6db0e67781d17dc2
DL3DV-ALL-480P__10K_extracted__b3389fc03df403ae41e79767685d66f11bfe8ebdb20d926af7e29c981468b0f2,DL3DV-ALL-480P/10K_extracted/b3389fc03df403ae41e79767685d66f11bfe8ebdb20d926af7e29c981468b0f2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3389fc03df403ae41e79767685d66f11bfe8ebdb20d926af7e29c981468b0f2
DL3DV-ALL-480P__10K_extracted__b347867d8528dbf70f534703ef3dbf118d3a315f9396c4b8b41db40136d776c9,DL3DV-ALL-480P/10K_extracted/b347867d8528dbf70f534703ef3dbf118d3a315f9396c4b8b41db40136d776c9,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b347867d8528dbf70f534703ef3dbf118d3a315f9396c4b8b41db40136d776c9
DL3DV-ALL-480P__10K_extracted__b35047b0ae99eeff7faa6753a3bac77af480875a59aba36d298d5aade2e2c3af,DL3DV-ALL-480P/10K_extracted/b35047b0ae99eeff7faa6753a3bac77af480875a59aba36d298d5aade2e2c3af,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b35047b0ae99eeff7faa6753a3bac77af480875a59aba36d298d5aade2e2c3af
DL3DV-ALL-480P__10K_extracted__b350d1bd34b4ff00984247371561ed5891408044a68a901185ed83a258f68757,DL3DV-ALL-480P/10K_extracted/b350d1bd34b4ff00984247371561ed5891408044a68a901185ed83a258f68757,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b350d1bd34b4ff00984247371561ed5891408044a68a901185ed83a258f68757
DL3DV-ALL-480P__10K_extracted__b35b1d62b503a1ce7b7576764e30e73546904457963cdd6a16a0ee4ee4b34c4b,DL3DV-ALL-480P/10K_extracted/b35b1d62b503a1ce7b7576764e30e73546904457963cdd6a16a0ee4ee4b34c4b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b35b1d62b503a1ce7b7576764e30e73546904457963cdd6a16a0ee4ee4b34c4b
DL3DV-ALL-480P__10K_extracted__b371bf2fb8fd85d070dc12a2f03712177509c725f6f55ab6f88c7617714e8463,DL3DV-ALL-480P/10K_extracted/b371bf2fb8fd85d070dc12a2f03712177509c725f6f55ab6f88c7617714e8463,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b371bf2fb8fd85d070dc12a2f03712177509c725f6f55ab6f88c7617714e8463
DL3DV-ALL-480P__10K_extracted__b3752897f94120e9542b596408116539218fed30b4d0f68a80c8aa06fc180d21,DL3DV-ALL-480P/10K_extracted/b3752897f94120e9542b596408116539218fed30b4d0f68a80c8aa06fc180d21,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3752897f94120e9542b596408116539218fed30b4d0f68a80c8aa06fc180d21
DL3DV-ALL-480P__10K_extracted__b3bec34b72da2f59a41f3b70863d67e9ad5c6fd5ac4da96121f49c295d490f02,DL3DV-ALL-480P/10K_extracted/b3bec34b72da2f59a41f3b70863d67e9ad5c6fd5ac4da96121f49c295d490f02,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3bec34b72da2f59a41f3b70863d67e9ad5c6fd5ac4da96121f49c295d490f02
DL3DV-ALL-480P__10K_extracted__b3c9a77756d6c17b44bb17c36ce5ae68c781620bc2ffffc007a461e9d2bd19de,DL3DV-ALL-480P/10K_extracted/b3c9a77756d6c17b44bb17c36ce5ae68c781620bc2ffffc007a461e9d2bd19de,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3c9a77756d6c17b44bb17c36ce5ae68c781620bc2ffffc007a461e9d2bd19de
DL3DV-ALL-480P__10K_extracted__b3e9346ee8b4691f77e8975218a48982859d9dbdb453679ebc01a010d249ac1c,DL3DV-ALL-480P/10K_extracted/b3e9346ee8b4691f77e8975218a48982859d9dbdb453679ebc01a010d249ac1c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b3e9346ee8b4691f77e8975218a48982859d9dbdb453679ebc01a010d249ac1c
DL3DV-ALL-480P__10K_extracted__b42978d580f33f7b1896ef54be1397bb5b8c9fc49771800ffe24f262a0bee597,DL3DV-ALL-480P/10K_extracted/b42978d580f33f7b1896ef54be1397bb5b8c9fc49771800ffe24f262a0bee597,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b42978d580f33f7b1896ef54be1397bb5b8c9fc49771800ffe24f262a0bee597
DL3DV-ALL-480P__10K_extracted__b4311861f86bd601f697b91a069a2da84f74bade99c35871344e16e55d383bc4,DL3DV-ALL-480P/10K_extracted/b4311861f86bd601f697b91a069a2da84f74bade99c35871344e16e55d383bc4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4311861f86bd601f697b91a069a2da84f74bade99c35871344e16e55d383bc4
DL3DV-ALL-480P__10K_extracted__b4350b2d13dd4ebb8e1e1f3eff137fa8d8b58e5d49870465934db176fdac9463,DL3DV-ALL-480P/10K_extracted/b4350b2d13dd4ebb8e1e1f3eff137fa8d8b58e5d49870465934db176fdac9463,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4350b2d13dd4ebb8e1e1f3eff137fa8d8b58e5d49870465934db176fdac9463
DL3DV-ALL-480P__10K_extracted__b45d305e3a2d5252c13079555b073a5d53a1ec5653fe4052b1de906e5753eaeb,DL3DV-ALL-480P/10K_extracted/b45d305e3a2d5252c13079555b073a5d53a1ec5653fe4052b1de906e5753eaeb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b45d305e3a2d5252c13079555b073a5d53a1ec5653fe4052b1de906e5753eaeb
DL3DV-ALL-480P__10K_extracted__b46ccc4cee0c08ef80da3a082be22262d122eee33ddc869fb2d201f82f5ab028,DL3DV-ALL-480P/10K_extracted/b46ccc4cee0c08ef80da3a082be22262d122eee33ddc869fb2d201f82f5ab028,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b46ccc4cee0c08ef80da3a082be22262d122eee33ddc869fb2d201f82f5ab028
DL3DV-ALL-480P__10K_extracted__b4a026c71b44d034ffe15d1a5a80a42a3d1e826d718bee801a2a84dd33c6fc40,DL3DV-ALL-480P/10K_extracted/b4a026c71b44d034ffe15d1a5a80a42a3d1e826d718bee801a2a84dd33c6fc40,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4a026c71b44d034ffe15d1a5a80a42a3d1e826d718bee801a2a84dd33c6fc40
DL3DV-ALL-480P__10K_extracted__b4a6c30cfc85d9715e55d45dd34b85ee02756e3a8f270d66550df6336addfdda,DL3DV-ALL-480P/10K_extracted/b4a6c30cfc85d9715e55d45dd34b85ee02756e3a8f270d66550df6336addfdda,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4a6c30cfc85d9715e55d45dd34b85ee02756e3a8f270d66550df6336addfdda
DL3DV-ALL-480P__10K_extracted__b4e885acecb1192bb45cf02f81acf3a1382c6eac0eb3b5efc2eb87900ad4a539,DL3DV-ALL-480P/10K_extracted/b4e885acecb1192bb45cf02f81acf3a1382c6eac0eb3b5efc2eb87900ad4a539,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4e885acecb1192bb45cf02f81acf3a1382c6eac0eb3b5efc2eb87900ad4a539
DL3DV-ALL-480P__10K_extracted__b4f53094fd31dcc2de1c1d1fdfeffac5259e9bdf39d77b552ff948e4bdf1fd8e,DL3DV-ALL-480P/10K_extracted/b4f53094fd31dcc2de1c1d1fdfeffac5259e9bdf39d77b552ff948e4bdf1fd8e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b4f53094fd31dcc2de1c1d1fdfeffac5259e9bdf39d77b552ff948e4bdf1fd8e
DL3DV-ALL-480P__10K_extracted__b51bf239fabfc0a95c38357956f26eef663d48ce5db8d7048c656cf104cd2089,DL3DV-ALL-480P/10K_extracted/b51bf239fabfc0a95c38357956f26eef663d48ce5db8d7048c656cf104cd2089,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b51bf239fabfc0a95c38357956f26eef663d48ce5db8d7048c656cf104cd2089
DL3DV-ALL-480P__10K_extracted__b581eb7dbe820dd31857cea0097cb2886bfe64d32c4a68e9c76266dceea7d80d,DL3DV-ALL-480P/10K_extracted/b581eb7dbe820dd31857cea0097cb2886bfe64d32c4a68e9c76266dceea7d80d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b581eb7dbe820dd31857cea0097cb2886bfe64d32c4a68e9c76266dceea7d80d
DL3DV-ALL-480P__10K_extracted__b5b97218eb448ba2b2580573b0149a5914855133243cf67222160c1d1725b820,DL3DV-ALL-480P/10K_extracted/b5b97218eb448ba2b2580573b0149a5914855133243cf67222160c1d1725b820,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5b97218eb448ba2b2580573b0149a5914855133243cf67222160c1d1725b820
DL3DV-ALL-480P__10K_extracted__b5da01cc1542d2f3f2c67613462254d0dcfd4f1dd2f7f596fcbbdcb52ee1e62f,DL3DV-ALL-480P/10K_extracted/b5da01cc1542d2f3f2c67613462254d0dcfd4f1dd2f7f596fcbbdcb52ee1e62f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5da01cc1542d2f3f2c67613462254d0dcfd4f1dd2f7f596fcbbdcb52ee1e62f
DL3DV-ALL-480P__10K_extracted__b5e4a3b1acb45c42f9dacaaa41cefe202e150525458eac37d34781ed65cb7a77,DL3DV-ALL-480P/10K_extracted/b5e4a3b1acb45c42f9dacaaa41cefe202e150525458eac37d34781ed65cb7a77,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5e4a3b1acb45c42f9dacaaa41cefe202e150525458eac37d34781ed65cb7a77
DL3DV-ALL-480P__10K_extracted__b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8,DL3DV-ALL-480P/10K_extracted/b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8
DL3DV-ALL-480P__10K_extracted__b60825f62171ed36fd6b5d35b5547440a76ad6be987406b41209489d2316c5c2,DL3DV-ALL-480P/10K_extracted/b60825f62171ed36fd6b5d35b5547440a76ad6be987406b41209489d2316c5c2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b60825f62171ed36fd6b5d35b5547440a76ad6be987406b41209489d2316c5c2
DL3DV-ALL-480P__10K_extracted__b6249b4a287f5c033966bcafcd25407528585fef2f8171a40e52a228fe13a163,DL3DV-ALL-480P/10K_extracted/b6249b4a287f5c033966bcafcd25407528585fef2f8171a40e52a228fe13a163,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6249b4a287f5c033966bcafcd25407528585fef2f8171a40e52a228fe13a163
DL3DV-ALL-480P__10K_extracted__b6705165c85cf0ee29b58d22810422a1ed3d8b52c321a7726f648d0edac8027e,DL3DV-ALL-480P/10K_extracted/b6705165c85cf0ee29b58d22810422a1ed3d8b52c321a7726f648d0edac8027e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6705165c85cf0ee29b58d22810422a1ed3d8b52c321a7726f648d0edac8027e
DL3DV-ALL-480P__10K_extracted__b684bb4308888d306ca2c17b1161a4c339589db3146c906c5f3e81629aaad2e7,DL3DV-ALL-480P/10K_extracted/b684bb4308888d306ca2c17b1161a4c339589db3146c906c5f3e81629aaad2e7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b684bb4308888d306ca2c17b1161a4c339589db3146c906c5f3e81629aaad2e7
DL3DV-ALL-480P__10K_extracted__b68e1f8437b831ab3dda228bf722134585bb0b462c840874d94b1430d98bc955,DL3DV-ALL-480P/10K_extracted/b68e1f8437b831ab3dda228bf722134585bb0b462c840874d94b1430d98bc955,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b68e1f8437b831ab3dda228bf722134585bb0b462c840874d94b1430d98bc955
DL3DV-ALL-480P__10K_extracted__b69db70038b0fa5127d9fca9d32cfa753f0186f4ef9174c01d9a0fd9c923e6c0,DL3DV-ALL-480P/10K_extracted/b69db70038b0fa5127d9fca9d32cfa753f0186f4ef9174c01d9a0fd9c923e6c0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b69db70038b0fa5127d9fca9d32cfa753f0186f4ef9174c01d9a0fd9c923e6c0
DL3DV-ALL-480P__10K_extracted__b6c0cd74e72ff92b74e9b2978a09ab61a3b80838de1b2127e98aaa86350cf80f,DL3DV-ALL-480P/10K_extracted/b6c0cd74e72ff92b74e9b2978a09ab61a3b80838de1b2127e98aaa86350cf80f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6c0cd74e72ff92b74e9b2978a09ab61a3b80838de1b2127e98aaa86350cf80f
DL3DV-ALL-480P__10K_extracted__b6c5424ba72558b2dbb548ca6f42b2c5665aa7cbb8c799f457bfeada0142825e,DL3DV-ALL-480P/10K_extracted/b6c5424ba72558b2dbb548ca6f42b2c5665aa7cbb8c799f457bfeada0142825e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b6c5424ba72558b2dbb548ca6f42b2c5665aa7cbb8c799f457bfeada0142825e
DL3DV-ALL-480P__10K_extracted__b737a47c72434e1327ee414e4cd03f32afeefdbf3db280a589f351fc2058ed2e,DL3DV-ALL-480P/10K_extracted/b737a47c72434e1327ee414e4cd03f32afeefdbf3db280a589f351fc2058ed2e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b737a47c72434e1327ee414e4cd03f32afeefdbf3db280a589f351fc2058ed2e
DL3DV-ALL-480P__10K_extracted__b748edb64fb05687b19315b2d42288861ce3f81e2265f421f66aa94fd0350b2b,DL3DV-ALL-480P/10K_extracted/b748edb64fb05687b19315b2d42288861ce3f81e2265f421f66aa94fd0350b2b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b748edb64fb05687b19315b2d42288861ce3f81e2265f421f66aa94fd0350b2b
